customer_id,first_name,last_name,email,phone,country,state,city,postal_code,customer_segment,registration_date,last_purchase_date,is_active
193,Benjamin,Mann,amy73@example.net,(385)457-4982,Korea,Maine,Ambermouth,00595,Standard,2022-10-22,2025-04-30,1
194,Jessica,Andrade,kimberly35@example.net,686-738-7829,Ireland,Tennessee,Danielhaven,86863,Budget,2023-07-29,2023-09-27,1
195,David,Russo,daniellee@example.org,001-567-389-9405,American Samoa,Indiana,Hebertland,61850,Budget,2024-07-23,2025-10-04,1
196,Angela,Hurley,yshort@example.net,3943801413,Saint Kitts and Nevis,Iowa,Lopezhaven,86599,Standard,2022-03-28,2023-03-10,0
197,Harold,Curry,xreese@example.net,001-757-461-2286,Martinique,Rhode Island,Mahoneymouth,72601,Budget,2023-12-06,2026-01-14,1
198,Nathan,Duran,umckenzie@example.net,998.836.8457,Afghanistan,Washington,West Caitlinhaven,18206,Premium,2023-01-11,2026-01-13,1
199,Kevin,Walker,andrew48@example.net,+1-499-621-0752,Haiti,Pennsylvania,East Jonathan,39862,Premium,2022-12-17,2023-03-30,0
200,Samantha,Navarro,laura27@example.net,001-891-894-0961x055,Venezuela,Delaware,Lake Denise,79445,Premium,2023-04-03,2025-11-08,1
201,Crystal,Brown,floresannette@example.com,432.406.7998x13646,Guadeloupe,Colorado,Duncanton,72348,Budget,2023-12-16,2024-10-17,1
202,Warren,Ayala,kathleencastillo@example.org,369.338.9833x1465,Paraguay,Nebraska,Diazborough,42540,Standard,2022-04-24,2023-08-08,1
203,Kayla,Jackson,christina79@example.org,603.235.2110x392,Guam,Vermont,West Shannontown,44000,Standard,2024-01-08,2024-06-11,1
204,James,Mills,ana92@example.net,001-606-298-0420x439,Lao People's Democratic Republic,Tennessee,North Paulview,87399,Budget,2023-09-02,2025-09-14,1
205,Michelle,Smith,yhall@example.net,001-215-279-8123x878,Egypt,North Dakota,Matthewfurt,98069,Standard,2024-01-13,2024-05-08,1
206,Michael,Garrett,wendyirwin@example.com,8464084325,Benin,Washington,Meyerbury,55201,Standard,2023-02-04,2023-10-22,1
207,Tara,Browning,shane23@example.net,(498)432-4826,Ghana,California,East Lonnieberg,95800,Premium,2022-07-07,2022-08-14,0
208,Teresa,Ali,scott42@example.org,522-509-9499,Djibouti,Utah,West Christopherfort,18076,Standard,2023-01-04,2024-07-16,1
209,Jennifer,Brooks,ihenry@example.org,530.360.4633,Christmas Island,New Hampshire,Wattsmouth,32847,Premium,2023-11-14,2024-10-20,1
210,Cathy,Holloway,phillip99@example.net,208.517.7038x86086,French Guiana,New Hampshire,Wilkersonport,60970,Premium,2024-05-19,2024-08-28,1
211,Samantha,Vaughn,stevenlucas@example.org,001-981-529-8266x5702,Turkmenistan,New Jersey,West Marioburgh,94659,Standard,2022-12-09,2025-03-23,1
212,Jasmin,Walters,millspatrick@example.net,+1-426-286-0259x222,Italy,Maryland,Jessicamouth,38352,Standard,2022-04-30,2024-08-30,1
213,David,Harris,alexander77@example.net,9973339776,Netherlands Antilles,Rhode Island,East Nicoleview,81734,Standard,2022-05-29,2024-09-12,1
214,Jared,Lopez,delgadobenjamin@example.org,+1-499-945-1016x22499,San Marino,Pennsylvania,Sarahland,39730,Budget,2024-07-07,2025-01-04,0
215,Lori,Chang,carterdennis@example.net,358-968-3390x198,Saint Kitts and Nevis,Vermont,Ronaldmouth,34535,Budget,2024-09-29,2025-06-07,1
216,Michael,Anderson,ostone@example.com,829.834.3010x7139,Aruba,Michigan,Annborough,01981,Premium,2025-01-14,2025-09-09,1
217,Jonathan,Jones,william50@example.org,+1-455-969-9023x55770,Cape Verde,South Dakota,Mcclainside,44424,Standard,2024-02-15,2025-01-06,1
218,Sarah,Brown,annette58@example.net,7398551240,Niue,Ohio,New Catherine,25061,Budget,2024-06-30,2025-06-04,1
219,Karen,Thornton,jennifer46@example.org,335.974.3842x1503,Madagascar,Alaska,Steinberg,25432,Premium,2024-08-24,2025-02-15,1
220,Morgan,Collins,douglas18@example.net,(230)376-8104,Grenada,New Jersey,North Abigailport,03447,Budget,2023-07-04,2024-12-23,0
221,Patricia,Flores,justinpatel@example.com,+1-714-722-4109x88138,Faroe Islands,Georgia,Audreyburgh,09838,Standard,2022-12-28,2023-12-11,1
222,Amber,Williams,ruizemma@example.org,(501)366-2997x9545,Uzbekistan,Wisconsin,Bradleyland,92067,Standard,2024-09-24,2025-05-08,1
223,Gabrielle,Mckinney,oruiz@example.org,+1-345-762-5577x017,Lesotho,New Jersey,West Katrina,79726,Standard,2023-06-03,2024-12-07,1
224,Richard,Klein,nguyendebra@example.com,+1-476-996-3938,Hungary,California,Jaredshire,57012,Standard,2023-07-31,2025-07-09,1
225,Kristin,Stephens,gilbertcaldwell@example.net,001-697-819-9758x172,Bangladesh,Rhode Island,Lake Lisafurt,43415,Budget,2023-05-12,2024-09-09,0
226,Christopher,Montoya,shermandonna@example.com,+1-646-699-7335,Uruguay,Nevada,Veronicashire,01565,Premium,2024-01-13,2025-04-08,1
227,Melanie,Phelps,woodana@example.org,8857140369,Rwanda,Missouri,Jamesside,28185,Standard,2023-08-02,2025-03-22,0
228,Jacob,Cruz,mary24@example.net,(320)410-2762,Norway,Nebraska,Englishchester,82191,Premium,2023-06-24,2023-12-10,1
229,Andrea,Cole,jeremiah69@example.org,001-273-284-6895,Montenegro,New Mexico,Danielfort,91005,Budget,2023-08-01,2023-10-12,1
230,Alicia,Villarreal,steven18@example.net,737-218-9490,Latvia,New Jersey,Berrymouth,55684,Budget,2024-03-30,2024-11-18,1
231,Kenneth,Jackson,jessica94@example.org,+1-379-629-0490x4712,El Salvador,Florida,Joshuaview,02362,Budget,2024-12-26,2025-10-11,1
232,Renee,Stevenson,lwood@example.com,001-837-828-0512x927,Dominica,Texas,Barberburgh,28138,Budget,2023-11-13,2025-02-17,1
233,Brian,Baker,williamssteven@example.com,978-836-6742x8604,Philippines,Massachusetts,North Samanthastad,57096,Budget,2024-07-30,2025-06-24,0
234,Joseph,Nelson,scottbreanna@example.com,001-339-338-5258x00106,Poland,New Hampshire,Jeffreyport,33517,Standard,2024-01-05,2024-05-28,0
235,Christopher,Mays,stephanielittle@example.net,619-626-9212,Lao People's Democratic Republic,Texas,Lake Shawnview,56466,Budget,2022-02-15,2024-11-05,1
236,Kayla,Scott,ramirezbryan@example.com,404-842-7173x96271,Cuba,South Carolina,South Jenniferville,05070,Budget,2024-01-21,2024-03-14,1
237,John,Griffin,ohernandez@example.org,9649256908,Jordan,Montana,New Jeremiahfurt,90843,Premium,2023-10-08,2025-08-21,0
238,Ashley,Donovan,mathew46@example.org,+1-515-685-1743x2806,Qatar,Missouri,Lake Haleyfort,11624,Budget,2023-07-02,2025-10-05,0
239,Jake,Johnson,cortezbrittany@example.com,(818)347-8700x5050,Croatia,Tennessee,Bentleyside,20024,Budget,2023-05-15,2025-05-11,1
240,Charles,Moss,evaldez@example.net,4323020417,Svalbard & Jan Mayen Islands,Connecticut,South Brookebury,08772,Budget,2022-10-03,2025-05-30,1
241,Lisa,Hendrix,rnguyen@example.net,+1-325-630-9251,Cambodia,Wisconsin,Jacksonstad,73037,Standard,2023-05-02,2023-10-13,1
242,Brandi,Anderson,bstrickland@example.com,400-521-9467,Cambodia,South Dakota,Alexandrachester,31860,Standard,2022-10-14,2025-11-08,1
243,Benjamin,White,fsalazar@example.net,556-908-3318x1958,Sierra Leone,South Dakota,West Brian,15270,Premium,2023-11-20,2025-08-12,0
244,Tanya,Wells,ernestlivingston@example.org,+1-454-436-4597x0108,Solomon Islands,Alaska,Robertsonland,31342,Budget,2024-02-10,2025-07-06,1
245,Mark,Gonzalez,jerry15@example.org,936-236-3179,Tuvalu,Nevada,East Sarah,60137,Standard,2023-11-01,2024-03-24,0
246,Stephen,Lee,theresa35@example.org,4907421776,Cyprus,Maine,Port Laura,80655,Standard,2023-03-05,2025-10-13,1
247,Angela,Hall,fvincent@example.org,001-877-540-6335,Uganda,Pennsylvania,New Rachel,55259,Budget,2023-10-16,2026-01-04,0
248,Thomas,Mack,simmonsphillip@example.net,477-731-8063,French Polynesia,Kansas,North Timothyport,21708,Budget,2022-03-05,2024-11-26,1
249,Julie,Johnson,iford@example.net,(525)370-1658x0464,Niger,Michigan,New Sierrastad,07259,Budget,2024-08-17,2024-10-13,1
250,Christine,Diaz,deborahbush@example.net,001-732-653-8179x335,Macao,Utah,Ramirezland,49366,Standard,2023-02-25,2024-02-26,1
251,Alisha,Martinez,shannon51@example.org,911.462.4112x412,Tunisia,Indiana,West Robertside,17806,Premium,2023-07-07,2024-09-19,1
252,Joan,Smith,bryanwiggins@example.org,456.695.5798x87749,Chile,Kentucky,South Nathan,38268,Budget,2023-04-26,2025-06-04,1
253,Michael,Bryant,christinemartin@example.net,722-422-3105x9274,Costa Rica,Oklahoma,Lake Loganstad,19892,Premium,2022-03-13,2023-08-20,1
254,Francisco,Turner,sullivanvictor@example.org,952.708.8547x492,Portugal,Delaware,Mcculloughberg,89368,Premium,2023-09-04,2024-12-26,1
255,Richard,Randall,uhoward@example.org,+1-839-583-4301x871,Liechtenstein,Massachusetts,Lake Michaelberg,94343,Premium,2022-12-24,2025-08-09,1
256,Nathan,Mitchell,kyle78@example.org,376.474.2662,Cote d'Ivoire,Maryland,Mcneilhaven,44464,Standard,2023-03-01,2023-05-09,1
257,Katelyn,Davis,rfowler@example.com,(987)292-3264,Swaziland,Maryland,Troymouth,29929,Standard,2024-12-07,2024-12-18,0
258,Jose,Blanchard,qmartinez@example.com,(827)630-1471x95979,Niue,Utah,Mccannville,49417,Budget,2022-01-23,2024-02-09,1
259,Megan,Martin,thomassteven@example.net,(652)604-5650,Marshall Islands,South Dakota,New Jamesburgh,12888,Budget,2023-10-12,2025-02-21,0
260,Marcus,Stewart,joseph51@example.net,001-852-702-8457,Uruguay,Hawaii,East Ericbury,25197,Standard,2022-07-23,2025-05-04,0
261,Hannah,Cisneros,butlersabrina@example.org,(707)454-5279,Russian Federation,Maryland,Lake Lisabury,17371,Premium,2023-09-24,2025-09-21,1
262,Jeremy,Martinez,tinacoleman@example.org,207-960-3108,British Indian Ocean Territory (Chagos Archipelago),Kentucky,North Kevintown,99401,Budget,2022-06-25,2022-10-29,1
263,Carolyn,Matthews,jackbell@example.org,(349)355-2893,Svalbard & Jan Mayen Islands,Pennsylvania,New Jayborough,37444,Premium,2022-06-05,2023-01-18,0
264,Adam,Swanson,samanthayork@example.com,(892)371-2566x383,Senegal,Massachusetts,South Danielberg,65488,Premium,2024-04-25,2025-08-22,1
265,Angela,Williams,tristan64@example.com,+1-447-238-6463x175,Peru,New York,South Samuelland,16127,Budget,2024-03-02,2024-06-08,0
266,Brittany,Garcia,calvinhester@example.com,696.813.6749,Guinea-Bissau,New Mexico,Archerhaven,37055,Premium,2023-04-04,2023-09-01,1
267,David,Burns,courtneytaylor@example.org,001-301-370-2695x2499,Panama,Wisconsin,Sparksborough,38978,Premium,2023-06-02,2025-03-01,0
268,Jose,Cooper,cisnerosanthony@example.com,467-656-7700,Turks and Caicos Islands,Virginia,South Ryan,41455,Premium,2023-07-11,2025-05-03,0
269,Daniel,Leonard,kalvarez@example.net,7642796954,Antarctica (the territory South of 60 deg S),Pennsylvania,East Marystad,97763,Budget,2023-07-08,2024-12-30,1
270,Colleen,James,wreed@example.com,(403)233-4911x415,Mauritania,Massachusetts,South Dianechester,74956,Standard,2024-05-07,2025-03-24,0
271,Andrew,Harrison,odomnicholas@example.com,891-571-3578x52945,Luxembourg,South Dakota,Port Melissaborough,38165,Budget,2023-04-27,2024-01-17,0
272,Ashley,Ballard,robbinsbelinda@example.net,741-598-7635x14846,Israel,Montana,Colleenmouth,88523,Premium,2022-12-12,2025-04-27,0
273,Andrew,Warner,barbaralewis@example.net,548.496.9083x572,San Marino,Utah,Meganchester,42267,Standard,2022-08-06,2025-07-28,1
274,Cynthia,Singleton,madison24@example.net,+1-836-831-2303x477,Oman,Arizona,East Joseph,04320,Premium,2024-10-14,2025-02-10,1
275,Donna,Thompson,stuarttodd@example.org,8154941651,Dominica,Delaware,New Elizabethshire,69347,Budget,2024-06-18,2024-11-11,0
276,John,Martinez,mark96@example.net,001-236-932-1234x7649,Martinique,Mississippi,West Amyfort,89988,Budget,2024-09-15,2025-01-14,1
277,Kristen,Thomas,tbaldwin@example.org,+1-990-803-4864x5183,Algeria,Montana,Kevinbury,39484,Standard,2022-11-21,2023-07-22,0
278,Ruth,Welch,rmccormick@example.org,001-777-965-6124x81569,Puerto Rico,Alaska,Lake Darlenemouth,84531,Premium,2024-09-21,2024-11-26,1
279,Courtney,Edwards,rodriguezjohn@example.net,001-329-865-7724x29543,Heard Island and McDonald Islands,Idaho,Waltershire,29924,Premium,2023-04-04,2023-04-25,1
280,Angelica,Salazar,rebeccamccann@example.org,320-269-6942x152,Saint Barthelemy,North Dakota,Ayalamouth,88792,Standard,2022-02-15,2024-01-25,1
281,James,Shah,keith76@example.org,(939)534-3626x20443,Heard Island and McDonald Islands,Pennsylvania,Millerfort,17960,Budget,2022-09-23,2025-08-17,1
282,Raymond,Lewis,verickson@example.net,211-280-0537x599,El Salvador,North Carolina,Turnerfurt,88484,Premium,2024-12-22,2025-05-17,1
283,Anita,Carpenter,geoffrey75@example.com,(215)486-2415,Luxembourg,Louisiana,Saraport,35001,Premium,2024-12-16,2025-08-18,0
284,Joseph,Edwards,leslievang@example.org,+1-970-632-0320,Central African Republic,Virginia,Grahamfort,05847,Budget,2024-05-03,2025-02-04,1
285,Ann,Ellis,singletonmichelle@example.org,(213)442-2849x939,Israel,California,Port Tyler,12861,Budget,2025-01-07,2025-12-09,1
286,Erin,Becker,gbrooks@example.com,(701)277-7490,Palau,South Carolina,Nguyenshire,17451,Premium,2022-02-18,2022-12-17,0
287,Dawn,Morris,manningamy@example.net,(616)442-3610x3266,British Indian Ocean Territory (Chagos Archipelago),Maryland,Owenport,90280,Standard,2022-03-15,2024-07-11,1
288,Cody,Richardson,tracymcclure@example.com,299-761-6592x661,Kyrgyz Republic,Utah,Lake Gina,20826,Budget,2023-02-18,2025-11-07,0
289,Deborah,Miller,zkim@example.com,322-843-8649x0810,Isle of Man,Connecticut,Guerreroshire,33712,Standard,2023-08-21,2024-06-30,1
290,Kayla,Smith,lwhite@example.com,6167459779,Uruguay,Idaho,East Christian,79675,Premium,2023-10-24,2024-05-23,0
291,Ryan,Smith,kwilson@example.net,476.297.4995x6412,Comoros,Delaware,Lake Taratown,27925,Standard,2024-01-28,2025-01-10,1
292,John,Wilkinson,christophercarrillo@example.org,560.612.2777x0793,Montenegro,Montana,West Alanchester,54985,Budget,2022-06-28,2025-07-07,0
293,Caitlin,Spencer,benjamin67@example.net,001-797-330-8069,Ethiopia,Tennessee,Smallville,65353,Standard,2024-04-07,2025-05-19,1
294,Shane,Graham,keithlee@example.com,738.939.5972x466,South Georgia and the South Sandwich Islands,Hawaii,West Hannah,11798,Standard,2023-12-29,2025-05-14,1
295,James,Obrien,leonsherry@example.com,333-780-0545x2280,Jersey,Delaware,North Anna,64249,Standard,2022-06-11,2023-05-17,0
296,Michael,Williams,paula89@example.net,207-371-1991,Chad,South Dakota,Port Jamiestad,21083,Budget,2023-01-28,2025-03-31,1
297,Kathleen,Jimenez,mooremichael@example.org,437-360-3754,Ethiopia,Mississippi,Wardbury,20372,Standard,2024-03-06,2025-08-04,1
298,Kristin,Taylor,agutierrez@example.com,250.872.0811x55626,Senegal,Arizona,New Brian,83287,Standard,2023-08-23,2026-01-03,0
299,Nancy,Kaufman,rmorales@example.net,+1-845-950-4892,Norway,Indiana,Terryfurt,26360,Standard,2024-06-13,2025-11-12,1
300,Amanda,Price,abigailfernandez@example.org,688-548-5200,Syrian Arab Republic,Wyoming,Jessicahaven,14976,Standard,2022-04-23,2025-01-19,1
301,Jordan,Romero,williamsdebra@example.org,749.607.5399x893,Finland,Texas,Lake Nicholas,97168,Budget,2024-07-30,2024-12-10,0
302,Brandi,Carson,shawn26@example.com,710-862-7371,Namibia,Oklahoma,Wigginsshire,65883,Budget,2023-01-14,2024-12-16,1
303,Hannah,Gould,jcolon@example.net,(977)228-8137,San Marino,Hawaii,Sandraville,79353,Standard,2025-01-16,2025-11-27,1
304,Mike,Roberts,davidtorres@example.com,947-202-2960x4432,British Virgin Islands,Oklahoma,Carloston,55233,Budget,2022-05-21,2024-02-25,1
305,Shaun,Morgan,ualvarez@example.net,(828)877-7251,Djibouti,Montana,Ambermouth,96958,Standard,2022-12-26,2023-11-02,1
306,Gabriel,Johnson,ann18@example.org,298.390.9837,Palestinian Territory,Ohio,North Joshua,27476,Premium,2022-04-27,2023-03-27,0
307,Pam,Wallace,richard07@example.org,662-460-8564x11182,Cocos (Keeling) Islands,Kentucky,East Kristopherchester,89447,Premium,2024-03-03,2024-06-27,0
308,Mark,Johnson,evanscorey@example.org,(854)361-0339x93788,Ethiopia,Arkansas,Stevenchester,09080,Premium,2023-11-24,2024-12-10,1
309,Jesus,Mercado,angela91@example.org,001-582-849-6718x32582,United States Minor Outlying Islands,Oklahoma,Williamsmouth,81861,Standard,2023-04-12,2024-01-30,0
310,Aaron,Mahoney,qnelson@example.net,(853)398-4028x9141,Switzerland,Florida,Natalieborough,80513,Standard,2024-12-20,2025-07-08,1
311,Nicole,Dougherty,tiffany74@example.org,+1-455-837-9502x09700,Moldova,Vermont,Farmerside,11137,Standard,2024-06-17,2025-09-18,1
312,Chris,Johnson,wchambers@example.com,+1-256-620-1753x703,Pitcairn Islands,Virginia,Jamesport,94585,Standard,2024-01-01,2024-06-15,0
313,Tammy,Johnson,tconway@example.net,403.561.4987,Palestinian Territory,West Virginia,North Brianna,98277,Standard,2024-12-29,2025-01-23,0
314,Ashley,Perez,james08@example.net,987-906-0566x418,Guyana,North Dakota,Lake Jeffreyview,55559,Standard,2022-11-01,2024-07-19,1
315,Philip,Cook,mooneyjeremiah@example.net,(713)632-5411x07609,Egypt,Connecticut,Allenmouth,07635,Standard,2023-01-02,2025-07-06,1
316,Joel,Jones,oduran@example.com,001-211-900-6512,Azerbaijan,Maryland,Joneston,73804,Budget,2023-08-13,2023-09-28,1
317,Richard,Williamson,mhall@example.net,+1-707-567-6991x507,Botswana,Connecticut,New Jennifershire,25878,Standard,2024-08-08,2025-12-01,1
318,William,Kelly,chardy@example.org,720.602.4968,Myanmar,Ohio,East Terrance,79580,Budget,2022-06-07,2023-09-04,1
319,Alan,Willis,brianhunter@example.net,9659333153,Netherlands Antilles,Vermont,Melissashire,44496,Budget,2023-02-28,2024-12-10,1
320,Francis,Gibson,crawfordsamantha@example.net,537.893.3756,Colombia,Alabama,Alejandrostad,04435,Premium,2023-04-24,2024-10-31,1
321,Scott,Welch,bradley03@example.org,323-242-5832x3024,Switzerland,Utah,South Diana,15045,Premium,2022-06-25,2023-09-09,1
322,Stephen,Wood,donna89@example.com,001-811-522-3386x559,Uruguay,Arizona,Port Amanda,19973,Budget,2022-09-08,2023-10-16,1
323,Laura,Salas,fclark@example.com,+1-991-928-6857x87255,Lebanon,Louisiana,Littleshire,85663,Premium,2022-03-20,2022-05-10,1
324,James,Roy,brobinson@example.com,001-925-748-1214,Denmark,Pennsylvania,South Williammouth,56351,Standard,2022-09-18,2024-03-21,1
325,Michael,Jimenez,patrick27@example.org,315-314-8881x431,Guyana,Arizona,West James,43655,Budget,2023-05-09,2024-01-11,1
326,Kayla,Bruce,janicebolton@example.net,001-484-804-4566x9078,Denmark,Iowa,South Jesus,77440,Standard,2024-04-16,2025-09-04,1
327,Jennifer,Murray,edwardsjacob@example.net,(737)578-0529x24075,Italy,Nevada,Farmerside,39775,Standard,2024-04-29,2024-11-21,1
328,Kristen,Weeks,tiffanygamble@example.net,+1-399-796-6361x8637,Montenegro,New Hampshire,Christopherville,88959,Budget,2022-02-15,2024-04-18,1
329,Hannah,Burns,jamespruitt@example.com,833-848-1705x8025,Cayman Islands,Delaware,New Robert,97906,Premium,2022-02-25,2022-06-03,1
330,Michelle,Anderson,kylemeyers@example.net,929.394.9387x4302,Sweden,Montana,New Mark,75110,Premium,2024-12-01,2025-12-01,1
331,Barbara,Mclaughlin,debbie75@example.net,001-446-392-6329x676,India,Vermont,East Nicoleburgh,36385,Standard,2023-06-08,2025-09-30,0
332,Elizabeth,Jones,reginajenkins@example.net,651-518-5672,Madagascar,Arizona,Johnsonmouth,50459,Standard,2023-09-01,2024-06-27,1
333,James,Johnson,danny25@example.net,001-477-271-1837x2742,New Caledonia,Connecticut,West David,97683,Premium,2023-04-03,2024-05-07,1
334,Kathryn,Byrd,scottthompson@example.net,9832708164,Netherlands Antilles,Alabama,Port Nicholasborough,33229,Premium,2022-04-15,2023-09-12,1
335,Christopher,Fisher,rogersjames@example.net,731-722-0681,Monaco,South Dakota,New Jamie,71503,Budget,2022-10-09,2024-01-26,1
336,Jesse,Rodriguez,glenn65@example.org,(937)331-4950x1364,Rwanda,Ohio,West Susan,79126,Budget,2023-05-04,2024-03-21,1
337,Paul,Middleton,martinreid@example.net,571-250-9976x83890,Nicaragua,Wisconsin,West Joelchester,99754,Standard,2023-12-12,2024-06-16,0
338,Devin,Jimenez,edwardharris@example.org,897.652.4508,Sao Tome and Principe,Alaska,Port Jessica,45423,Budget,2022-04-17,2023-03-16,1
339,Rebecca,Ortega,lauriehorton@example.org,+1-468-552-7017x130,Brunei Darussalam,Colorado,New Ana,27288,Premium,2023-09-03,2024-03-26,1
340,Jessica,Collins,johnthompson@example.org,949-873-4715x6627,Madagascar,South Carolina,Wolffort,03097,Premium,2022-04-16,2025-02-27,0
341,Christopher,Knox,brooke28@example.net,(946)374-7468,Grenada,Florida,Gonzalezborough,01048,Standard,2023-05-04,2023-05-16,1
342,Jessica,Henry,vbentley@example.com,(674)791-6016x9236,Malawi,Virginia,Reidstad,91786,Standard,2023-07-23,2023-09-13,1
343,Roger,Wright,xjohnson@example.net,001-202-349-7243x992,Sierra Leone,Colorado,Sandersshire,11032,Budget,2023-03-18,2024-09-07,0
344,Rodney,Gallegos,heather88@example.net,(294)461-1952x4364,Suriname,New York,North Chadchester,69308,Budget,2022-08-15,2024-01-20,1
345,Ryan,Thompson,janegonzalez@example.org,317.493.2302x34679,Belgium,Maine,South Davidland,45347,Standard,2022-12-02,2023-01-04,1
346,Todd,Hodges,brownkaren@example.org,+1-890-713-8069x84775,Heard Island and McDonald Islands,Utah,Yvonnebury,47845,Budget,2022-10-05,2024-12-13,1
